# x_m,y_m,w_tr_right_m,w_tr_left_m
-753.941677,209.547703,5.350,4.981
-749.725657,206.853179,5.362,4.976
-745.503650,204.167906,5.375,4.970
-741.276519,201.490545,5.387,4.964
-737.045193,198.819658,5.400,4.959
-732.810601,196.153803,5.413,4.953
-728.573674,193.491540,5.425,4.947
-724.335340,190.831431,5.427,5.007
-720.096528,188.172033,5.418,5.130
-715.858169,185.511908,5.409,5.252
-711.621192,182.849615,5.400,5.374
-707.386525,180.183715,5.390,5.496
-703.155100,177.512766,5.381,5.618
-698.927844,174.835330,5.372,5.740
-694.705481,172.150287,5.375,5.737
-690.487902,169.457803,5.379,5.733
-686.274792,166.758366,5.382,5.730
-682.065837,164.052463,5.385,5.727
-677.860721,161.340581,5.388,5.723
-673.659129,158.623208,5.391,5.720
-669.460746,155.900832,5.394,5.717
-665.265257,153.173939,5.397,5.713
-661.072347,150.443016,5.400,5.710
-656.881700,147.708552,5.403,5.707
-652.693002,144.971034,5.406,5.703
-648.505938,142.230948,5.409,5.700
-644.320193,139.488783,5.413,5.696
-640.135451,136.745025,5.416,5.693
-635.951397,134.000163,5.419,5.690
-631.767716,131.254683,5.422,5.686
-627.584094,128.509072,5.425,5.683
-623.400215,125.763819,5.428,5.680
-619.215764,123.019410,5.431,5.676
-615.030426,120.276333,5.434,5.673
-610.843886,117.535076,5.437,5.669
-606.655828,114.796125,5.440,5.666
-602.465938,112.059968,5.443,5.663
-598.273901,109.327092,5.436,5.620
-594.079402,106.597985,5.418,5.534
-589.882135,103.873117,5.400,5.448
-585.682153,101.152416,5.382,5.363
-581.479925,98.435167,5.364,5.277
-577.275947,95.720615,5.346,5.191
-573.070715,93.008005,5.328,5.106
-568.864726,90.296583,5.309,5.020
-564.658474,87.585596,5.284,4.979
-560.452456,84.874288,5.247,4.998
-556.247168,82.161906,5.211,5.016
-552.043105,79.447696,5.174,5.035
-547.840763,76.730902,5.138,5.054
-543.640637,74.010772,5.101,5.072
-539.443225,71.286550,5.065,5.091
-535.248990,68.557529,5.028,5.110
-531.058021,65.823573,4.992,5.128
-526.870153,63.084931,4.955,5.147
-522.685214,60.341860,4.919,5.166
-518.503033,57.594618,4.882,5.184
-514.323440,54.843460,4.845,5.203
-510.146263,52.088645,4.809,5.222
-505.971333,49.330428,4.772,5.240
-501.798477,46.569067,4.736,5.259
-497.627526,43.804819,4.708,5.273
-493.458309,41.037940,4.710,5.267
-489.290654,38.268687,4.712,5.261
-485.124391,35.497317,4.715,5.255
-480.959363,32.724066,4.717,5.249
-476.795504,29.949035,4.719,5.243
-472.632778,27.172278,4.722,5.238
-468.471149,24.393848,4.724,5.232
-464.310584,21.613799,4.726,5.226
-460.151046,18.832185,4.729,5.220
-455.992502,16.049059,4.731,5.214
-451.834915,13.264474,4.734,5.208
-447.678251,10.478485,4.736,5.202
-443.522475,7.691143,4.738,5.197
-439.367553,4.902503,4.741,5.191
-435.213448,2.112619,4.743,5.185
-431.060126,-0.678457,4.745,5.179
-426.907552,-3.470670,4.748,5.173
-422.755691,-6.263968,4.750,5.167
-418.604508,-9.058296,4.752,5.161
-414.453968,-11.853602,4.755,5.155
-410.304036,-14.649832,4.757,5.150
-406.154677,-17.446932,4.760,5.144
-402.005856,-20.244849,4.762,5.138
-397.857539,-23.043530,4.764,5.132
-393.709689,-25.842920,4.767,5.126
-389.562272,-28.642967,4.769,5.120
-385.415253,-31.443617,4.771,5.114
-381.268597,-34.244817,4.774,5.109
-377.122269,-37.046513,4.776,5.103
-372.976235,-39.848651,4.778,5.097
-368.830458,-42.651179,4.781,5.091
-364.684904,-45.454042,4.783,5.085
-360.539539,-48.257188,4.785,5.079
-356.394326,-51.060562,4.788,5.073
-352.249232,-53.864112,4.790,5.067
-348.104220,-56.667783,4.793,5.062
-343.959257,-59.471523,4.795,5.056
-339.814307,-62.275278,4.797,5.050
-335.669334,-65.078994,4.800,5.044
-331.524305,-67.882618,4.802,5.038
-327.379184,-70.686097,4.804,5.032
-323.233936,-73.489376,4.807,5.026
-319.088527,-76.292403,4.809,5.021
-314.942920,-79.095124,4.811,5.015
-310.797081,-81.897486,4.814,5.009
-306.650976,-84.699435,4.816,5.003
-302.504568,-87.500917,4.819,4.997
-298.357824,-90.301880,4.821,4.991
-294.210708,-93.102269,4.823,4.985
-290.063185,-95.902032,4.826,4.980
-285.915220,-98.701114,4.828,4.974
-281.766778,-101.499463,4.830,4.968
-277.617825,-104.297024,4.833,4.962
-273.468324,-107.093745,4.835,4.956
-269.318266,-109.889608,4.837,4.950
-265.167702,-112.684696,4.840,4.944
-261.016695,-115.479107,4.842,4.938
-256.865310,-118.272940,4.845,4.933
-252.713609,-121.066293,4.847,4.927
-248.561655,-123.859265,4.849,4.921
-244.409512,-126.651954,4.852,4.915
-240.257242,-129.444458,4.854,4.909
-236.104910,-132.236877,4.856,4.903
-231.952578,-135.029308,4.859,4.897
-227.800310,-137.821851,4.861,4.892
-223.648169,-140.614604,4.863,4.886
-219.496217,-143.407664,4.866,4.880
-215.344519,-146.201132,4.868,4.874
-211.193137,-148.995104,4.871,4.868
-207.042136,-151.789681,4.873,4.862
-202.891577,-154.584960,4.875,4.856
-198.741524,-157.381039,4.878,4.850
