# x_m,y_m,w_tr_right_m,w_tr_left_m
708.020478,-1569.078353,4.447,4.535
706.229398,-1564.403876,4.499,4.596
704.375124,-1559.752122,4.551,4.657
702.497532,-1555.110213,4.602,4.718
700.632930,-1550.466391,4.654,4.779
698.790613,-1545.817371,4.706,4.840
696.967507,-1541.163745,4.757,4.901
695.160477,-1536.506125,4.809,4.962
693.366386,-1531.845123,4.861,5.023
691.582096,-1527.181352,4.912,5.084
689.804471,-1522.515423,4.964,5.145
688.030375,-1517.847950,5.016,5.206
686.256671,-1513.179544,5.067,5.267
684.480223,-1508.510818,5.119,5.329
682.697893,-1503.842383,5.171,5.390
680.906828,-1499.174786,5.223,5.451
679.108592,-1494.507525,5.274,5.512
677.308243,-1489.839274,5.324,5.563
675.510936,-1485.168682,5.371,5.591
673.721825,-1480.494399,5.417,5.618
671.946064,-1475.815075,5.463,5.645
670.188807,-1471.129359,5.510,5.672
668.455209,-1466.435901,5.556,5.699
666.750424,-1461.733352,5.602,5.726
665.079606,-1457.020361,5.649,5.754
663.447910,-1452.295577,5.655,5.777
661.859907,-1447.557811,5.601,5.793
660.315677,-1442.807103,5.548,5.810
658.813209,-1438.044066,5.494,5.827
657.350485,-1433.269316,5.440,5.843
655.925481,-1428.483470,5.386,5.860
654.536178,-1423.687144,5.332,5.877
653.180555,-1418.880954,5.279,5.893
651.856591,-1414.065517,5.207,5.850
650.562265,-1409.241448,5.091,5.663
649.295556,-1404.409364,4.976,5.475
648.054443,-1399.569882,4.860,5.287
646.836905,-1394.723617,4.745,5.099
645.640921,-1389.871185,4.629,4.911
644.464472,-1385.013204,4.514,4.723
643.305534,-1380.150290,4.398,4.536
642.162088,-1375.283057,4.337,4.437
641.032114,-1370.412124,4.342,4.445
639.913589,-1365.538106,4.347,4.453
638.804493,-1360.661620,4.352,4.461
637.702805,-1355.783281,4.357,4.469
636.606504,-1350.903706,4.362,4.478
635.513570,-1346.023511,4.367,4.486
634.422138,-1341.143264,4.372,4.494
633.331570,-1336.263148,4.377,4.502
632.241810,-1331.383163,4.382,4.511
631.152804,-1326.503310,4.387,4.519
630.064499,-1321.623589,4.392,4.527
628.976839,-1316.744001,4.397,4.535
627.889772,-1311.864546,4.401,4.543
626.803244,-1306.985224,4.406,4.552
625.717201,-1302.106034,4.411,4.560
624.631589,-1297.226979,4.416,4.568
623.546355,-1292.348057,4.421,4.576
622.461444,-1287.469268,4.426,4.584
621.376804,-1282.590614,4.431,4.593
620.292379,-1277.712095,4.436,4.601
619.208117,-1272.833710,4.441,4.609
618.123963,-1267.955460,4.446,4.617
617.039864,-1263.077345,4.451,4.626
615.955766,-1258.199366,4.456,4.634
