# x_m,y_m,w_tr_right_m,w_tr_left_m
160.346874,498.640087,5.817,4.837
164.823106,496.460953,5.662,5.078
169.428610,494.515404,5.571,5.252
174.142382,492.798335,5.557,5.344
178.943416,491.304637,5.590,5.506
183.810708,490.029205,5.667,5.733
188.723254,488.966933,5.754,5.885
193.660802,488.112863,5.852,5.964
198.613038,487.464029,5.926,5.942
203.576683,487.018868,5.977,5.818
208.548602,486.775845,6.043,5.834
213.525664,486.733430,6.121,5.971
218.504736,486.890088,6.195,5.986
223.482668,487.244275,6.265,5.935
228.453887,487.792791,6.191,5.995
233.407864,488.529047,6.021,6.127
238.333464,489.446040,5.974,6.017
243.218437,490.540144,5.943,5.874
248.035762,491.852507,6.000,5.683
252.747948,493.456002,6.030,5.565
257.317541,495.422636,5.906,5.864
261.715420,497.774371,5.943,5.972
265.922417,500.473439,6.237,5.780
269.919946,503.478570,6.260,5.724
273.693678,506.748363,6.101,5.760
277.257651,510.240562,5.943,5.796
280.637506,513.912559,5.876,5.647
283.858627,517.722840,5.859,5.398
286.942524,521.644332,5.661,5.248
289.907968,525.660179,5.328,5.173
292.773676,529.753736,4.994,5.097
295.558360,533.908362,5.003,5.088
298.280736,538.107413,5.093,5.096
300.959517,542.334247,5.183,5.103
303.611960,546.573720,5.273,5.111
306.245574,550.820706,5.349,5.116
308.863867,555.074189,5.348,5.111
311.470340,559.333163,5.347,5.105
314.068490,563.596625,5.346,5.100
316.661815,567.863570,5.345,5.094
319.253814,572.132993,5.344,5.088
321.847239,576.404049,5.343,5.083
324.442118,580.676469,5.341,5.077
327.037857,584.950118,5.340,5.072
329.633859,589.224861,5.339,5.066
332.229531,593.500562,5.338,5.061
334.824276,597.777086,5.337,5.055
337.417502,602.054296,5.336,5.050
340.008611,606.332059,5.335,5.044
342.597011,610.610238,5.334,5.039
345.182105,614.888697,5.333,5.033
347.763299,619.167302,5.332,5.028
350.339998,623.445917,5.330,5.022
352.911607,627.724406,5.329,5.016
355.477528,632.002683,5.328,5.011
358.037073,636.282304,5.327,5.005
360.589441,640.566808,5.326,5.000
363.133825,644.859854,5.325,4.994
365.669421,649.165100,5.322,4.996
368.195419,653.486205,5.316,5.013
370.711016,657.826827,5.309,5.030
373.211504,662.191401,5.303,5.046
375.639450,666.594855,5.296,5.063
377.899522,671.059659,5.290,5.080
379.895556,675.608450,5.558,5.120
381.531387,680.263864,5.946,5.376
382.710852,685.048537,6.305,6.033
383.337838,689.984704,6.680,6.600
383.323955,695.033289,6.770,6.744
382.596769,700.028605,6.573,6.461
381.085820,704.789305,7.037,6.318
378.728566,709.135246,6.777,6.828
375.568266,712.902352,6.488,6.947
371.759245,716.013882,6.943,5.746
367.580585,718.660820,6.388,5.757
363.216069,721.004019,6.479,6.158
358.706568,723.099880,6.582,6.566
354.084999,724.998988,6.553,6.634
349.384276,726.751926,6.471,6.563
344.637314,728.409279,6.388,6.492
339.877028,730.021632,6.306,6.421
335.134577,731.637336,6.224,6.350
330.418897,733.276459,6.142,6.279
325.723670,734.939666,6.060,6.208
321.042282,736.627240,5.977,6.137
316.368119,738.339465,5.895,6.066
311.694564,740.076625,5.813,5.995
307.015005,741.839002,5.731,5.924
302.322880,743.621141,5.649,5.853
297.611984,745.380457,5.572,5.775
292.876251,747.059594,5.557,5.627
288.109618,748.601156,5.542,5.480
283.306020,749.947750,5.527,5.333
278.459393,751.041982,5.647,5.077
273.564003,751.827400,5.793,4.885
268.624396,752.276687,5.494,5.271
263.657102,752.396514,5.479,5.351
258.679329,752.195470,5.544,5.442
253.706925,751.690192,5.678,5.697
248.746968,750.949198,5.790,5.844
243.803059,750.061585,5.880,5.883
238.878354,749.113099,5.971,5.921
233.970488,748.146315,6.062,5.960
229.073299,747.174111,6.153,5.999
224.180552,746.208784,6.243,6.037
219.286010,745.262629,6.297,6.151
214.383436,744.347941,6.349,6.270
209.466594,743.477017,6.400,6.388
204.530918,742.657550,6.452,6.507
199.582666,741.867389,6.527,6.627
194.632414,741.072483,6.690,6.753
189.690750,740.238750,6.853,6.879
184.768260,739.332107,7.016,7.005
179.875531,738.318472,7.179,7.131
175.023152,737.163762,7.398,7.211
170.218574,735.844543,7.692,7.226
165.458128,734.375168,7.986,7.242
160.735678,732.778371,8.032,7.330
156.045087,731.076885,7.962,7.452
151.380220,729.293443,7.892,7.574
146.734939,727.450778,7.821,7.696
142.103463,725.570486,7.756,7.785
137.484559,723.659510,7.730,7.644
132.880156,721.714613,7.703,7.503
128.292246,719.732353,7.676,7.362
123.722821,717.709290,7.649,7.221
119.173875,715.641982,7.622,7.081
114.647401,713.526988,7.596,6.940
110.145275,711.361171,7.569,6.799
105.668624,709.143396,7.543,6.778
101.218270,706.873334,7.518,6.825
96.795036,704.550658,7.492,6.873
92.399743,702.175042,7.467,6.920
88.033214,699.746160,7.442,6.967
83.696270,697.263683,7.416,7.015
79.390342,694.726703,7.391,7.062
75.119051,692.132210,7.366,7.109
70.886507,689.476727,7.205,7.367
66.696820,686.756776,7.384,7.293
62.554100,683.968879,7.608,7.174
58.462458,681.109558,7.680,7.214
54.426005,678.175334,7.753,7.253
50.448850,675.162730,7.825,7.292
46.535105,672.068268,7.861,7.339
42.688879,668.888469,7.842,7.397
38.914283,665.619856,7.824,7.456
35.215427,662.258950,7.805,7.514
31.596422,658.802274,7.787,7.572
28.062013,655.246149,7.775,7.547
24.637229,651.580497,7.773,7.379
21.371161,647.787649,7.771,7.210
18.314295,643.849494,7.770,7.042
15.505109,639.753567,7.620,7.130
12.902471,635.524823,7.422,7.300
10.432853,631.203441,7.316,7.367
8.026691,626.827814,7.353,7.275
5.667420,622.412358,7.391,7.182
3.375674,617.954660,7.411,7.165
1.172859,613.451959,7.413,7.222
-0.919619,608.901497,7.416,7.280
-2.880354,604.300512,7.493,7.253
-4.687940,599.646245,7.576,7.222
-6.325852,594.937079,7.658,7.190
-7.809919,590.178996,7.740,7.158
-9.169147,585.381068,7.719,7.102
-10.432579,580.552375,7.527,7.006
-11.629259,575.702000,7.335,6.910
-12.788230,570.839023,7.144,6.815
-13.938534,565.972527,6.952,6.719
-15.102827,561.109663,6.760,6.623
-16.280616,556.250601,6.568,6.527
-17.466171,551.393925,6.376,6.431
-18.653759,546.538222,6.184,6.335
-19.837650,541.682079,5.993,6.239
-21.012112,536.824081,5.843,6.153
-22.171706,531.962885,5.924,6.123
-23.314874,527.098083,6.006,6.092
-24.442802,522.229926,6.087,6.061
